Cod.Cliente;Ragione sociale;Tipo pag.;Causale;Descrizione;Anno documento;Num.Documento;Num.Riferimento;Data registrazione;Data documento;Data scadenza;Valuta;Importo +/-(dare/avere);Condizioni pagamento;Causale movimento;Tipologia cliente;
01270;S.S.C. SOCIETA' SVILUPPO COMMERCIALE SRL;B;FVE;Fattura emessa S.S.C. SOCIETA' SVILUPPO COMME;2014;036634;00036634;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          430,71;Bonifico B. 60 gg df          ;Fattura emessa                ;GD                            ;
01270;S.S.C. SOCIETA' SVILUPPO COMMERCIALE SRL;B;FVE;Fattura emessa S.S.C. SOCIETA' SVILUPPO COMME;2014;036635;00036635;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          341,26;Bonifico B. 60 gg df          ;Fattura emessa                ;GD                            ;
01270;S.S.C. SOCIETA' SVILUPPO COMMERCIALE SRL;B;FVE;Fattura emessa S.S.C. SOCIETA' SVILUPPO COMME;2014;036636;00036636;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          660,12;Bonifico B. 60 gg df          ;Fattura emessa                ;GD                            ;
01270;S.S.C. SOCIETA' SVILUPPO COMMERCIALE SRL;B;FVE;Fattura emessa S.S.C. SOCIETA' SVILUPPO COMME;2014;036637;00036637;30/09/2014;30/09/2014;30/11/2014;Euro                          ;         1398,17;Bonifico B. 60 gg df          ;Fattura emessa                ;GD                            ;
04252;LUBRITALIA SPA                          ;W;FVE;Fattura emessa LUBRITALIA SPA;2014;036638;00036638;30/09/2014;30/09/2014;31/12/2014;Euro                          ;         1346,88;RI.BA   90 gg fm              ;Fattura emessa                ;Texaco                        ;
02897;PIEFFE OIL SAS DI PIZZI LUIGI E C.      ;W;FVE;Fattura emessa PIEFFE OIL SAS DI PIZZI LUIGI;2014;036639;00036639;30/09/2014;30/09/2014;31/10/2014;Euro                          ;         8472,09;RI.BA   30 gg fm              ;Fattura emessa                ;SPI                           ;
02897;PIEFFE OIL SAS DI PIZZI LUIGI E C.      ;W;ERB;Emesso ricevuta bancaria 30/09/2014 036639  31/10/2014;2014;000060;00036639;10/10/2014;10/10/2014;31/10/2014;Euro                          ;        -8472,09;RI.BA   30 gg fm              ;Emesso ricevuta bancaria      ;SPI                           ;
04184;A.M.E.S. SRL                            ;W;FVE;Fattura emessa A.M.E.S. SRL;2014;036640;00036640;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          666,12;RI.BA   60 gg fm              ;Fattura emessa                ;DO                            ;
04152;ADRIATICA METALLI E FERRAMENTA SRL      ;W;FVE;Fattura emessa ADRIATICA METALLI E FERRAMENTA;2014;036641;00036641;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          333,06;RI.BA   60 gg fm              ;Fattura emessa                ;DO                            ;
01494;AGRIDORIA SNC DI SECHI CARLO & C.       ;W;FVE;Fattura emessa AGRIDORIA SNC DI SECHI CARLO &;2014;036642;00036642;30/09/2014;30/09/2014;31/01/2015;Euro                          ;          914,39;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
04123;AGRIFARMA PICCINNI SRL                  ;W;FVE;Fattura emessa AGRIFARMA PICCINNI SRL;2014;036643;00036643;30/09/2014;30/09/2014;30/11/2014;Euro                          ;         1110,20;RI.BA   60 gg fm              ;Fattura emessa                ;DO                            ;
04977;AGRIMOTOR SRL                           ;W;FVE;Fattura emessa AGRIMOTOR SRL;2014;036644;00036644;30/09/2014;30/09/2014;30/11/2014;Euro                          ;         1141,92;RI.BA   60 gg fm              ;Fattura emessa                ;DO                            ;
04903;ALPAKERO SRL                            ;W;FVE;Fattura emessa ALPAKERO SRL;2014;036645;00036645;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          106,24;RI.BA   60 gg fm              ;Fattura emessa                ;Texaco                        ;
04903;ALPAKERO SRL                            ;W;FVE;Fattura emessa ALPAKERO SRL;2014;036646;00036646;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          484,24;RI.BA   60 gg fm              ;Fattura emessa                ;Texaco                        ;
03845;ARTIGIANA COMPENSATI SRL                ;W;FVE;Fattura emessa ARTIGIANA COMPENSATI SRL;2014;036647;00036647;30/09/2014;30/09/2014;31/12/2014;Euro                          ;          448,96;RI.BA   90 gg fm              ;Fattura emessa                ;DO                            ;
03845;ARTIGIANA COMPENSATI SRL                ;W;FVE;Fattura emessa ARTIGIANA COMPENSATI SRL;2014;036648;00036648;30/09/2014;30/09/2014;31/01/2015;Euro                          ;          561,20;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
03845;ARTIGIANA COMPENSATI SRL                ;W;FVE;Fattura emessa ARTIGIANA COMPENSATI SRL;2014;036649;00036649;30/09/2014;30/09/2014;31/12/2014;Euro                          ;         7077,71;RI.BA   90 gg fm              ;Fattura emessa                ;DO                            ;
03845;ARTIGIANA COMPENSATI SRL                ;W;FVE;Fattura emessa ARTIGIANA COMPENSATI SRL;2014;036650;00036650;30/09/2014;30/09/2014;31/12/2014;Euro                          ;         1307,60;RI.BA   90 gg fm              ;Fattura emessa                ;DO                            ;
02393;ASTORI SPA                              ;W;FVE;Fattura emessa ASTORI SPA;2014;036651;00036651;30/09/2014;30/09/2014;30/11/2014;Euro                          ;         1891,00;RI.BA   90 gg fm              ;Fattura emessa                ;DO                            ;
03054;ATTILIO TRUCCO SRL                      ;W;FVE;Fattura emessa ATTILIO TRUCCO SRL;2014;036652;00036652;30/09/2014;30/09/2014;30/11/2014;Euro                          ;           60,41;RI.BA   60 gg fm              ;Fattura emessa                ;SPI                           ;
00227;AUCHAN SPA                              ;B;FVE;Fattura emessa AUCHAN SPA;2014;036653;00036653;30/09/2014;30/09/2014;30/11/2014;Euro                          ;        16306,73;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00227;AUCHAN SPA                              ;B;FVE;Fattura emessa AUCHAN SPA;2014;036654;00036654;30/09/2014;30/09/2014;30/11/2014;Euro                          ;         3426,42;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00227;AUCHAN SPA                              ;B;FVE;Fattura emessa AUCHAN SPA;2014;036655;00036655;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          656,07;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00227;AUCHAN SPA                              ;B;FVE;Fattura emessa AUCHAN SPA;2014;036656;00036656;30/09/2014;30/09/2014;30/11/2014;Euro                          ;         1742,16;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
05375;AUTOACCESSORI E RICAMBI CECCHETTI LIDIA ;W;FVE;Fattura emessa AUTOACCESSORI E RICAMBI CECCHE;2014;036657;00036657;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          194,00;RI.BA   60 gg fm              ;Fattura emessa                ;Trade                         ;
05093;AUTOFFICINA MECCANICA MORELLI RAFFAELE  ;B;FVE;Fattura emessa AUTOFFICINA MECCANICA MORELLI;2014;036658;00036658;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          534,16;Bonifico B. 60 gg fm          ;Fattura emessa                ;Trade                         ;
05149;AUTOFFICINA SCELBO SAVERIO              ;B;FVE;Fattura emessa AUTOFFICINA SCELBO SAVERIO;2014;036659;00036659;30/09/2014;30/09/2014;30/11/2014;Euro                          ;         1045,10;Bonifico B. 60 gg fm          ;Fattura emessa                ;Trade                         ;
02032;AUTORICAL GROUP SCRL                    ;W;FVE;Fattura emessa AUTORICAL GROUP SCRL;2014;036660;00036660;30/09/2014;30/09/2014;30/11/2014;Euro                          ;         2007,14;RI.BA   60 gg fm              ;Fattura emessa                ;SPI                           ;
02032;AUTORICAL GROUP SCRL                    ;W;FVE;Fattura emessa AUTORICAL GROUP SCRL;2014;036661;00036661;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          370,03;RI.BA   60 gg fm              ;Fattura emessa                ;SPI                           ;
01088;BARONI LEGEND DI BARONI WALTER          ;B;FVE;Fattura emessa BARONI LEGEND DI BARONI WALTER;2014;036662;00036662;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          181,93;Bonifico B. 60 gg df          ;Fattura emessa                ;Agente                        ;
05260;BATTERIE A.F.A. DI FOGANTE ROBERTO & C. ;W;FVE;Fattura emessa BATTERIE A.F.A. DI FOGANTE ROB;2014;036663;00036663;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          558,09;RI.BA   60 gg fm              ;Fattura emessa                ;Trade                         ;
02863;BERICA CARBURANTI SRL                   ;W;FVE;Fattura emessa BERICA CARBURANTI SRL;2014;036664;00036664;30/09/2014;30/09/2014;30/11/2014;Euro                          ;          858,29;RI.BA   60 gg fm              ;Fattura emessa                ;Modulo Valore Più             ;
03534;BIG SHOPPING SRL                        ;W;FVE;Fattura emessa BIG SHOPPING SRL;2014;036665;00036665;30/09/2014;30/09/2014;31/12/2014;Euro                          ;          328,79;RI.BA   90 gg fm              ;Fattura emessa                ;DO                            ;
00236;BRICO POINT SRL                         ;W;FVE;Fattura emessa BRICO POINT SRL;2014;036666;00036666;30/09/2014;30/09/2014;10/01/2015;Euro                          ;          936,35;RI.BA   90 gg fm              ;Fattura emessa                ;DO                            ;
03294;BRICOEUROPA SRL                         ;W;FVE;Fattura emessa BRICOEUROPA SRL;2014;036667;00036667;30/09/2014;30/09/2014;31/12/2014;Euro                          ;         6076,31;RI.BA   90 gg fm              ;Fattura emessa                ;DO                            ;
02876;BRICOFER ITALIA SPA                     ;W;FVE;Fattura emessa BRICOFER ITALIA SPA;2014;036668;00036668;30/09/2014;30/09/2014;31/01/2015;Euro                          ;         2578,84;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
02876;BRICOFER ITALIA SPA                     ;W;FVE;Fattura emessa BRICOFER ITALIA SPA;2014;036669;00036669;30/09/2014;30/09/2014;31/01/2015;Euro                          ;           38,80;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
02876;BRICOFER ITALIA SPA                     ;W;FVE;Fattura emessa BRICOFER ITALIA SPA;2014;036670;00036670;30/09/2014;30/09/2014;31/01/2015;Euro                          ;         3189,69;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
02876;BRICOFER ITALIA SPA                     ;W;FVE;Fattura emessa BRICOFER ITALIA SPA;2014;036671;00036671;30/09/2014;30/09/2014;31/01/2015;Euro                          ;         2233,56;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
02876;BRICOFER ITALIA SPA                     ;W;FVE;Fattura emessa BRICOFER ITALIA SPA;2014;036672;00036672;30/09/2014;30/09/2014;31/01/2015;Euro                          ;         2899,20;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
04995;BRICOLONE SRL                           ;W;FVE;Fattura emessa BRICOLONE SRL;2014;036673;00036673;30/09/2014;30/09/2014;31/12/2014;Euro                          ;         2864,17;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
01990;BRICOMAN ITALIA SRL                     ;B;FVE;Fattura emessa BRICOMAN ITALIA SRL;2014;036674;00036674;30/09/2014;30/09/2014;31/01/2015;Euro                          ;          562,62;Bonifico B. 120 gg fm         ;Fattura emessa                ;GD                            ;
01990;BRICOMAN ITALIA SRL                     ;B;FVE;Fattura emessa BRICOMAN ITALIA SRL;2014;036675;00036675;30/09/2014;30/09/2014;31/01/2015;Euro                          ;         1117,76;Bonifico B. 120 gg fm         ;Fattura emessa                ;GD                            ;
03289;BRICOPIU' SRL                           ;W;FVE;Fattura emessa BRICOPIU' SRL;2014;036676;00036676;30/09/2014;30/09/2014;31/12/2014;Euro                          ;          306,95;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
03293;BRICOSETTIMO SRL                        ;W;FVE;Fattura emessa BRICOSETTIMO SRL;2014;036677;00036677;30/09/2014;30/09/2014;31/12/2014;Euro                          ;         2145,59;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
04387;C. CANTINI & C. SPA                     ;W;FVE;Fattura emessa C. CANTINI & C. SPA;2014;036678;00036678;30/09/2014;30/09/2014;31/01/2015;Euro                          ;         1390,80;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
04387;C. CANTINI & C. SPA                     ;W;FVE;Fattura emessa C. CANTINI & C. SPA;2014;036679;00036679;30/09/2014;30/09/2014;31/01/2015;Euro                          ;          512,40;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
03097;C.A.T.I. SPA                            ;W;FVE;Fattura emessa C.A.T.I. SPA;2014;036680;00036680;30/09/2014;30/09/2014;31/12/2014;Euro                          ;          118,00;RI.BA   90 gg fm              ;Fattura emessa                ;SPI                           ;
03097;C.A.T.I. SPA                            ;W;FVE;Fattura emessa C.A.T.I. SPA;2014;036681;00036681;30/09/2014;30/09/2014;31/12/2014;Euro                          ;           59,15;RI.BA   90 gg fm              ;Fattura emessa                ;SPI                           ;
02636;CAPALDO ANTONIO SPA                     ;W;FVE;Fattura emessa CAPALDO ANTONIO SPA;2014;036682;00036682;30/09/2014;30/09/2014;31/12/2014;Euro                          ;        15064,56;RI.BA   90 gg fm              ;Fattura emessa                ;DO                            ;
05182;CASA DELLA BATTERIA DI PEZZI ANDREA     ;W;FVE;Fattura emessa CASA DELLA BATTERIA DI PEZZI A;2014;036683;00036683;30/09/2014;30/09/2014;31/01/2015;Euro                          ;          109,96;RI.BA 120 gg fm               ;Fattura emessa                ;Trade                         ;
04351;CENTRO LUBRIFICANTI DI BORSATO SILVANO  ;W;FVE;Fattura emessa CENTRO LUBRIFICANTI DI BORSATO;2014;036684;00036684;30/09/2014;30/09/2014;10/01/2015;Euro                          ;          339,40;RI.BA   90 gg fm              ;Fattura emessa                ;Texaco                        ;
03505;CENTRO SERVIZI SAN NICOLA SRL           ;W;FVE;Fattura emessa CENTRO SERVIZI SAN NICOLA SRL;2014;036685;00036685;30/09/2014;30/09/2014;30/11/2014;Euro                          ;           53,94;RI.BA   60 gg fm              ;Fattura emessa                ;Modulo Valore Più             ;
